Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
15,I thought the center of mass was interesting and how it maintains the momentum of a particle exploding.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,rockets,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,"I think I am still a bit confused on how to tell the difference between elastic and In elastic collisions, like if there is a certain way to tell or if the problem has to tel you",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"I think I am still a bit confused on how to tell the difference between elastic and In elastic collisions, like if there is a certain way to tell or if the problem has to tel you",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"I think that it would be useful if you discussed the rocket equations in a little more detail, as that was the most confusing part of the lesson.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I am still confused on the bullet in the swinging block problem. The x and y components confuse me in momentum.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I am still confused on the bullet in the swinging block problem. The x and y components confuse me in momentum.,Yes,<18 years,White or European American,Female,phys_1,semester_1
16,The last rocket problem. I was confused on the set up and the equations used for the problem.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,The last rocket problem. I was confused on the set up and the equations used for the problem.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,Sorry I’m responding a little late to this. I thought the momentum lecture was great. I like how you split up elastic and I elastic collision. And thank you for those super easy elastic collision equations. They are very helpful.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
16,Sorry I’m responding a little late to this. I thought the momentum lecture was great. I like how you split up elastic and I elastic collision. And thank you for those super easy elastic collision equations. They are very helpful.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
16,I thought that all of the top hat questions were confusing I kept second guessing myself.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I thought that all of the top hat questions were confusing I kept second guessing myself.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I am still pretty confused on rocket problems.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,the rocket equations and when to use them,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,the rocket equations and when to use them,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I was most confused of when I should and should not be using the spaceship formulas in situations.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,More practice with the rocket equations would be good.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,More practice with the rocket equations would be good.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I felt thats the use of the different concepts was a bit confusing.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,The difference between constant mass ejecting with the rockets vs ejecting all at once,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The difference between constant mass ejecting with the rockets vs ejecting all at once,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"The bullet and block problem, I was a bit confused as to how you related the momentum and energy equations.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,"The bullet and block problem, I was a bit confused as to how you related the momentum and energy equations.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,the rocket equations were slightly confusing because you had to integrate the first one to get the second one,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,i couldn’t follow the derivation of the rocket equations in the final videos,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,i couldn’t follow the derivation of the rocket equations in the final videos,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I needed more info on the rockets how you can up with the equations because I was/am very confused.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I needed more info on the rockets how you can up with the equations because I was/am very confused.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The difference between completely inelastic and inelastic,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The difference between completely inelastic and inelastic,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Why the CM always stays in the same place when no external forces are acting on the system even if one piece is more massive then the other,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Why the CM always stays in the same place when no external forces are acting on the system even if one piece is more massive then the other,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Rocket equation uses and applications,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,Rocket equation uses and applications,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,The example relating to elastic and inelastic collisions was confusing,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I was confused on the example about the curved railroad track. I did not really understand why momentum was not conserved in the x direction but conserved along the track.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,Deriving the rocket equation and understanding what goes where in an equation,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,The problem with the rocket was confusing. How did you know the rocket would gain velocity and lose mass?,,,,,phys_1,semester_1
16,Thrust and rocket equations,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,Thrust and rocket equations,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,completely inelastic collisions,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"Some of the equations, especially the one for elastic collisions, were a bit confusing with all of the different pieces and derivations.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,External momentums coming into an internal system. I am still a little confused on how the system as a whole changes.,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
16,External momentums coming into an internal system. I am still a little confused on how the system as a whole changes.,,,,,phys_1,semester_1
16,External momentums coming into an internal system. I am still a little confused on how the system as a whole changes.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,Is the elastic collision equation derived applicable to all situations of elastic collision?,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Is the elastic collision equation derived applicable to all situations of elastic collision?,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I was by the difference between the types of collisions. I also didn’t understand what the last formula meant in the elastic collisions video. Do we use that equation for every elastic problem?,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
16,I was by the difference between the types of collisions. I also didn’t understand what the last formula meant in the elastic collisions video. Do we use that equation for every elastic problem?,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
16,The most confusing thing was incorporating energy into the problems. One question on the concept quiz was about maximizing your velocity when an object is thrown at you and what you should do. Something like that would be helpful.,Yes,18 - 22 years,Two or more races,Male,phys_1,semester_1
16,The most confusing thing was incorporating energy into the problems. One question on the concept quiz was about maximizing your velocity when an object is thrown at you and what you should do. Something like that would be helpful.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,It’s how to place the observer for a problem such as the rocket example should we state the observer for problems?,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,It’s how to place the observer for a problem such as the rocket example should we state the observer for problems?,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,"I feel that the thrust rocket problem was slightly confusing just because I am unable how we are supposed to find the rate at which the mass is changing. I was also slightly confused as to why there was no additional force needed for the slower barge in question 9.77 because while the velocity doesn’t change, the mass does and wouldn’t that change the velocity?",Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,"I feel that the thrust rocket problem was slightly confusing just because I am unable how we are supposed to find the rate at which the mass is changing. I was also slightly confused as to why there was no additional force needed for the slower barge in question 9.77 because while the velocity doesn’t change, the mass does and wouldn’t that change the velocity?",Yes,<18 years,Asian American,Female,phys_1,semester_1
16,I was confused by the problem with the 2 barges and the coal.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I’m a little unsure when we are supposed to use the equations we came up with in the “a handy relationship for elastic collisions” video. Can this be used for all elastic collisions or only specific ones?,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I am still confused on elastic and in elastic collisions and how we know when kinetic energy is conserved.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Solving for the two rocket equations was pretty tricky. Also just maybe reviewing when kinetic energy is conserved and when momentum isn’t conserved would be good to conceptually review.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,Solving for the two rocket equations was pretty tricky. Also just maybe reviewing when kinetic energy is conserved and when momentum isn’t conserved would be good to conceptually review.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,i would like more practice with elastic momentum and more examples. we did some with inelastic and i would like more of the other kind,,,,,phys_1,semester_1
16,The derivations related to the rocket were confusing.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The derivations related to the rocket were confusing.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The math for the elastic collisions still confuses me,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,conservation of p,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,"I think learning about the different types of momentum was interesting, you don’t always thinking there could be more than one type but there is",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"I think learning about the different types of momentum was interesting, you don’t always thinking there could be more than one type but there is",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"I found the rocket equations most interesting, because I had not considered that the ejection of mass would have any effect on bodies within the system.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I like the rocket problems. The explanation was easy to follow and I feel that I can apply the information easily now.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I like the rocket problems. The explanation was easy to follow and I feel that I can apply the information easily now.,Yes,<18 years,White or European American,Female,phys_1,semester_1
16,"The bullet and can top hat problem. This was interesting because I’ve seen it happen in real life, but looking at through the lense of momentum really showed me what was going on in the situation.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,"The bullet and can top hat problem. This was interesting because I’ve seen it happen in real life, but looking at through the lense of momentum really showed me what was going on in the situation.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,I was most interested in the rocket ship problems. I had no idea that spaceships gained speed only because they lost mass.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
16,I was most interested in the rocket ship problems. I had no idea that spaceships gained speed only because they lost mass.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
16,I found the discussion about the conservation of energy theorem to be most interesting,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I found the discussion about the conservation of energy theorem to be most interesting,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,"I liked the bullet in the wood problem, as well as the other elastic and inelastic problems.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,how you can apply conservation of momentum and conservation of energy in one problem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,how you can apply conservation of momentum and conservation of energy in one problem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,What I found most interesting was how the center of mass can change and doesn’t always stay where it initially was when a spaceship loses fuel.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"Just general conservation of momentum as well as different types of collisions (elastic, inelastic, etc)",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,"Just general conservation of momentum as well as different types of collisions (elastic, inelastic, etc)",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I found the idea of rocket science being easy most interesting.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,Applying momentum to rockets made the rocket science field feel more attainable (kind of like what you were saying at the beginning),Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Applying momentum to rockets made the rocket science field feel more attainable (kind of like what you were saying at the beginning),Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,"The usage of momentum and energy to solve real problems, like the movement of objects in space.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,"The usage of momentum and energy to solve real problems, like the movement of objects in space.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,it was interesting that in inelastic collisions the kinetic energy was conserved,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,the completely inelastic collisions made sense because they stick together and have the same final velocity after colliding to make one object,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,the completely inelastic collisions made sense because they stick together and have the same final velocity after colliding to make one object,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I found the idea that even though collisions are super crazy with what occurs the momentum does stay the same.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I found the idea that even though collisions are super crazy with what occurs the momentum does stay the same.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,How rockets eject mass to gain velocity,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,How rockets eject mass to gain velocity,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,You can’t always use the rocket equation even if the problem involves a rocket,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,You can’t always use the rocket equation even if the problem involves a rocket,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Working on elastic and inelastic problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,Working on elastic and inelastic problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,The rocket problems are interesting to connect physics to real life examples.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I found learning about elastic and inelastic collisions was interesting because it was cool to learn about when momentum is conserved.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,The rocket example and how much physics goes into something like a rocket,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I love conservation of momentum. Very satisfying to solve,,,,,phys_1,semester_1
16,Derivation of equations,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,Derivation of equations,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,how a rocket loses pieces of it's mass to make it go faster,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,Definitely the rocket fuel equations. It was really cool learning how a rocket operates speed wise and how they determine how much fuel/mass is needed to break off the rocket to gain the most speed.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I liked the rocket examples. I found it interesting how the mass essentially propels it forward.,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
16,I liked the rocket examples. I found it interesting how the mass essentially propels it forward.,,,,,phys_1,semester_1
16,I liked the rocket examples. I found it interesting how the mass essentially propels it forward.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,The rocket equation using dv and dm to keep the system the same,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,The rocket equation using dv and dm to keep the system the same,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I thought it was super interesting explaining the crippling of the car and the reason for that.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
16,I thought it was super interesting explaining the crippling of the car and the reason for that.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
16,"While it was slightly confusing, seeing how momentum ties into energy was interesting to me",Yes,18 - 22 years,Two or more races,Male,phys_1,semester_1
16,"While it was slightly confusing, seeing how momentum ties into energy was interesting to me",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,I found it interesting how we were able to rate the conservation if momentum and Kinetic energetic to one another.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,I found it interesting how we were able to rate the conservation if momentum and Kinetic energetic to one another.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
16,I found question 9.73 interesting because we were able to solve the equation easier by changing the axis that we were looking at. It was a simple move but also mind boggling for me.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I found question 9.73 interesting because we were able to solve the equation easier by changing the axis that we were looking at. It was a simple move but also mind boggling for me.,Yes,<18 years,Asian American,Female,phys_1,semester_1
16,Pi=Pf is a concept used in many of the problems from this section.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
16,I thought the rocket equations and learning why rockets eject fuel tanks when they are empty was pretty cool.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I thought it was really cool to learn about the second rocket equation and that being the reason why rockets are mostly fuel!,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,This conservation of momentum could be used to solve a lot of collision problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,This conservation of momentum could be used to solve a lot of collision problems,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
16,I found the rocket part pretty interesting and cool i had never thought about that stuff before,,,,,phys_1,semester_1
16,I found it interesting thag rockets are mostly fuel in order to have a high velocity.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I found it interesting thag rockets are mostly fuel in order to have a high velocity.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
16,I like how this stuff can easily be looked at in real world scenarios. It’s cool to understand what actually is happening.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I thought some of the top hat questions were confusing,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,I thought some of the top hat questions were confusing,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,The moment of inertia and parallel axis theorem. Confused on the conceptual definition of the moment of inertia and the parallel axis theorem.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,The moment of inertia and parallel axis theorem. Confused on the conceptual definition of the moment of inertia and the parallel axis theorem.,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,It was slightly confusing that the moment of inertia changes when it is not rotated through com,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Explanations about when to use the moment of intertia versus when to use/how to use parallel axis theorem,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
17,Explanations about when to use the moment of intertia versus when to use/how to use parallel axis theorem,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
17,I think it was confusing understanding the inertia and when that would be used.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,I think it was confusing understanding the inertia and when that would be used.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,The most confusing part of today’s lecture was using integration to find an objects moment of inertia.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,"It wasn’t a topic we went I to depth about, but I am curious about problems involving an offset point of rotation with an additional mass at the end.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"It wasn’t a topic we went I to depth about, but I am curious about problems involving an offset point of rotation with an additional mass at the end.",Yes,<18 years,White or European American,Female,phys_1,semester_1
17,I experienced confusion over the right hand rule and how that worked with the angular velocity and acceleration.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Moment of inertia was a little confusing because I am confused what it does. I do not understand why an object goes faster around the edge rather than the center.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,Moment of inertia was a little confusing because I am confused what it does. I do not understand why an object goes faster around the edge rather than the center.,Yes,<18 years,Asian American,Female,phys_1,semester_1
17,Moment of Inertia,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Moment of Inertia,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the slopes of angular acceleration and reading the graphs,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the slopes of angular acceleration and reading the graphs,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I was confused about the moment of inertia because there’s so much information.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I was confused about the moment of inertia because there’s so much information.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I think that finding the intertidal of a rod was a little confusing. Additionally using the parallel Axis Theorem was a little hard too.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I think that finding the intertidal of a rod was a little confusing. Additionally using the parallel Axis Theorem was a little hard too.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,The last video on parallel axis theorem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,The last video on parallel axis theorem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"tangential acceleration vs rotational acceleration, still a bit confused how they relate to total acceleration",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,"tangential acceleration vs rotational acceleration, still a bit confused how they relate to total acceleration",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I thought learning about moment of inertia and how the axis of rotation affected inertia was confusing,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,Moment of inertia. I don’t completely get it. Is it just about rotation around an axis?,Yes,Prefer not to disclose,Prefer not to disclose,Prefer not to disclose,phys_1,semester_1
17,Moment of inertia. I don’t completely get it. Is it just about rotation around an axis?,,,,,phys_1,semester_1
17,Moment of inertia. I don’t completely get it. Is it just about rotation around an axis?,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,Moment of inertia,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,Moment of inertia for an object that’s not standard,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,Moment of inertia for an object that’s not standard,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,How we would use inertia in an energy problem to solve something,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,How we would use inertia in an energy problem to solve something,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I don’t understand the difference between rotational and translational motion,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,For moment of inertia how does density relate to it?,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,For moment of inertia how does density relate to it?,Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,I would like to know more about the parallel axis theorem.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I’m having trouble visualizing the problems. Like where to extend the axis to make the force and radius perpendicular to eachother,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,How angular velocity and acceleration will change in an open system of non-conserved forces,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,How angular velocity and acceleration will change in an open system of non-conserved forces,Yes,18 - 22 years,Two or more races,Female,phys_1,semester_1
17,I got confused on the difference in wording on sapling to our wording. What is tangential speed?,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"Moment of Inertia is just a confusing topic for me in general. Even in high school, for some reason I could never grasp it.",Yes,18 - 22 years,Two or more races,Male,phys_1,semester_1
17,"Moment of Inertia is just a confusing topic for me in general. Even in high school, for some reason I could never grasp it.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,"The moment of inertia was really confusing, like I still don’t really understand what it is or why it’s relevant.  Or like I understand it’s different formulas but are there other ways to calculate it?",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"The moment of inertia was really confusing, like I still don’t really understand what it is or why it’s relevant.  Or like I understand it’s different formulas but are there other ways to calculate it?",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I was confused on the derivations of the equations for calculating the moment of inertia. I also am unclear on how mass affects inertia.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I was confused on the derivations of the equations for calculating the moment of inertia. I also am unclear on how mass affects inertia.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,Just confused and fuzzy on the “Calculating the Moment of Inertia” section,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,Just confused and fuzzy on the “Calculating the Moment of Inertia” section,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I didn’t understand problem 10.63 with respect to L/2.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,What exactly  is a moment?,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the parallel axis theorem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the parallel axis theorem,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I would like more information on how the momentum of inertia is calculated,,,,,phys_1,semester_1
17,This wasn’t technically in the video lecture but I was confused on the hammer question on the concept quiz. How are you just supposed to look at the location of the points and be able to compare their moments of inertia? I luckily got it right but I don’t understand why.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,how will we need to derive the Specific inertia equations in exams and quizzes,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,how will we need to derive the Specific inertia equations in exams and quizzes,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,The only thing I found confusing was deriving the equations with integrals. I still don’t know how to do that yet so it is to be expected.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
17,The only thing I found confusing was deriving the equations with integrals. I still don’t know how to do that yet so it is to be expected.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
17,Differences when to use kinematics vs other equations,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,Differences when to use kinematics vs other equations,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I found the last top hat question to be interesting,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,I found the last top hat question to be interesting,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,"The car problem on the concept quiz (number 3). I thought it was easy to answer correctly using intuition, but it was very interesting to actually know why the car with the left engine would move more easily to the left.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,"The car problem on the concept quiz (number 3). I thought it was easy to answer correctly using intuition, but it was very interesting to actually know why the car with the left engine would move more easily to the left.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
17,it was interesting that the direction of the accel and velocity and determine the sign,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,"Knowing which formulas are needed for,different objects moment of inertia",Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
17,"Knowing which formulas are needed for,different objects moment of inertia",Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
17,I thought it was interesting to see how the rotational problems applied to kinematics.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,I thought it was interesting to see how the rotational problems applied to kinematics.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
17,I was most interested by how moment of inertia changes based on the type of object and the axis of rotation. I was also interested by the parallel axis theorem.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I liked seeing the relationships between angular and centripetal velocities/accelerations in the graph problems.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I liked seeing the relationships between angular and centripetal velocities/accelerations in the graph problems.,Yes,<18 years,White or European American,Female,phys_1,semester_1
17,What I found most interesting was looking at the earth and it’s rotation on both the equator and different latitudes.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I found the derivations of moment of inertia quite interesting because we used calc and I genuinely want to go back and try to derive the other forms for inertia that we were given,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
17,I found the derivations of moment of inertia quite interesting because we used calc and I genuinely want to go back and try to derive the other forms for inertia that we were given,Yes,<18 years,Asian American,Female,phys_1,semester_1
17,the merry-go-round example was interesting because of how slow it has to accelerate because of tangential and centripetal acceleration,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the merry-go-round example was interesting because of how slow it has to accelerate because of tangential and centripetal acceleration,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,inertia of different shapes and how you derive the equations,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,inertia of different shapes and how you derive the equations,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I found it interesting how for everyone shape and way about rotating the moment of inertia is different.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I found it interesting how for everyone shape and way about rotating the moment of inertia is different.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,I found it interesting that many of the equations we used for linear kinematic were similar to the ones we derived for rotational kinematics.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I found it interesting that many of the equations we used for linear kinematic were similar to the ones we derived for rotational kinematics.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,The different formulas for Inertia for different shapes,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,The different formulas for Inertia for different shapes,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
17,the ability to know how long a wheel or disk has been rotating given just a few data sets,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,the ability to know how long a wheel or disk has been rotating given just a few data sets,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
17,I found learning about rotational kinematics was interesting because they are very similar to linear kinematics.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
